date,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,q_grade_achieved,Total number of students,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Art and design,2,1,10,5,0,0,0,0,18,3,13,18,18,18,11.11111,5.55556,55.55556,27.77778,0,0,16.66667,72.22222,100,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Total Arts,0,5,15,6,3,1,0,0,30,5,20,26,29,30,0,16.66667,50,20,10,3.33333,16.66667,66.66667,86.66667,96.66667,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Law,Total Law,1,2,7,11,7,6,1,0,35,3,10,21,28,34,2.85714,5.71429,20,31.42857,20,17.14286,8.57143,28.57143,60,80,97.14286
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths - Further,Total Further Mathematics,3,0,1,1,2,0,0,0,7,3,4,5,7,7,42.85714,0,14.28571,14.28571,28.57143,0,42.85714,57.14286,71.42857,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,2,7,3,3,0,0,0,0,15,9,12,15,15,15,13.33333,46.66667,20,20,0,0,60,80,100,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,1,1,5,3,2,0,0,0,12,2,7,10,12,12,8.33333,8.33333,41.66667,25,16.66667,0,16.66667,58.33333,83.33333,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Drama & Theatre Studies,0,2,4,1,0,0,0,0,7,2,6,7,7,7,0,28.57143,57.14286,14.28571,0,0,28.57143,85.71429,100,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Geography,Total Geography,3,9,10,12,8,3,0,0,45,12,22,34,42,45,6.66667,20,22.22222,26.66667,17.77778,6.66667,26.66667,48.88889,75.55556,93.33333,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Fine Art,3,9,15,15,5,4,0,0,51,12,27,42,47,51,5.88235,17.64706,29.41176,29.41176,9.80392,7.84314,23.52941,52.94118,82.35294,92.15686,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,1,4,2,3,0,0,0,0,10,5,7,10,10,10,10,40,20,30,0,0,50,70,100,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,3,4,1,3,1,0,0,0,12,7,8,11,12,12,25,33.33333,8.33333,25,8.33333,0,58.33333,66.66667,91.66667,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,French,1,2,0,0,0,0,0,0,3,3,3,3,3,3,33.33333,66.66667,0,0,0,0,100,100,100,100,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Chemistry,Total Chemistry,8,30,29,35,34,21,1,0,158,38,67,102,136,157,5.06329,18.98734,18.35443,22.1519,21.51899,13.29114,24.05063,42.40506,64.55696,86.07595,99.36709
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Total Maths,25,28,30,34,36,12,2,0,167,53,83,117,153,165,14.97006,16.76647,17.96407,20.35928,21.55689,7.18563,31.73653,49.7006,70.05988,91.61677,98.8024
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,German,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Biology,Total Biology,8,29,32,27,32,29,1,0,158,37,69,96,128,157,5.06329,18.35443,20.25316,17.08861,20.25316,18.35443,23.41772,43.67089,60.75949,81.01266,99.36709
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Maths,25,28,30,34,36,12,2,0,167,53,83,117,153,165,14.97006,16.76647,17.96407,20.35928,21.55689,7.18563,31.73653,49.7006,70.05988,91.61677,98.8024
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,English literature,3,3,23,31,14,3,1,0,78,6,29,60,74,77,3.84615,3.84615,29.48718,39.74359,17.94872,3.84615,7.69231,37.17949,76.92308,94.87179,98.71795
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Geography,Geography,3,9,10,12,8,3,0,0,45,12,22,34,42,45,6.66667,20,22.22222,26.66667,17.77778,6.66667,26.66667,48.88889,75.55556,93.33333,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,2,10,22,22,18,5,0,0,79,12,34,56,74,79,2.53165,12.65823,27.8481,27.8481,22.78481,6.32911,15.18987,43.03797,70.88608,93.67089,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Music,Total Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Humanities,Total Humanities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,History,Total History,10,10,31,21,14,1,0,0,87,20,51,72,86,87,11.49425,11.49425,35.63218,24.13793,16.09195,1.14943,22.98851,58.62069,82.75862,98.85057,100
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,English language & literature,0,2,0,2,1,0,0,0,5,2,2,4,5,5,0,40,0,40,20,0,40,40,80,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Music,Music,3,6,11,12,7,1,0,0,40,9,20,32,39,40,7.5,15,27.5,30,17.5,2.5,22.5,50,80,97.5,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,0,0,1,2,2,2,0,0,7,0,1,3,5,7,0,0,14.28571,28.57143,28.57143,28.57143,0,14.28571,42.85714,71.42857,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Classical studies,Classics (General),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Geography,Geography (World Development),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,5,28,51,56,26,3,0,2,171,33,84,140,166,169,2.92398,16.37427,29.82456,32.74854,15.20468,1.75439,19.29825,49.12281,81.87135,97.07602,98.83041
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,All subjects,Total subjects,503,767,919,735,322,86,10,2,3344,1270,2189,2924,3246,3332,15.04187,22.9366,27.48206,21.97967,9.62919,2.57177,37.97847,65.46053,87.44019,97.06938,99.64115
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,1,0,0,1,0,0,0,2,1,1,1,2,2,0,50,0,0,50,0,50,50,50,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,All facilitating subjects,Total facilitating subjects,314,482,505,511,280,102,18,0,2212,796,1301,1812,2092,2194,14.1953,21.79024,22.83002,23.10127,12.65823,4.61121,35.98553,58.81555,81.91682,94.57505,99.18626
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,21,20,15,12,4,0,0,0,72,41,56,68,72,72,29.16667,27.77778,20.83333,16.66667,5.55556,0,56.94444,77.77778,94.44444,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,100,0,0,0,0,100,100,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Punjabi,0,1,1,0,0,0,0,0,2,1,2,2,2,2,0,50,50,0,0,0,50,100,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,All STEM subjects,Total STEM subjects,227,286,304,291,177,89,12,0,1386,513,817,1108,1285,1374,16.37807,20.63492,21.93362,20.99567,12.77056,6.42136,37.01299,58.94661,79.94228,92.71284,99.1342
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,12,17,32,37,17,4,0,0,119,29,61,98,115,119,10.08403,14.28571,26.89076,31.09244,14.28571,3.36134,24.36975,51.2605,82.35294,96.63866,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,English,Total English,65,174,284,259,107,15,0,0,904,239,523,782,889,904,7.19027,19.24779,31.41593,28.65044,11.83628,1.65929,26.43805,57.85398,86.50442,98.34071,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Science -Physics,Total Physics,54,70,80,79,52,22,9,0,366,124,204,283,335,357,14.7541,19.12568,21.85792,21.5847,14.20765,6.01093,33.87978,55.7377,77.3224,91.53005,97.54098
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Psychology,Total Psychology,57,130,235,214,132,42,7,0,817,187,422,636,768,810,6.97674,15.91187,28.76377,26.19339,16.15667,5.14076,22.88862,51.65239,77.84578,94.00245,99.14321
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Computer Science,Total Computer Science,17,23,35,39,28,13,0,0,155,40,75,114,142,155,10.96774,14.83871,22.58065,25.16129,18.06452,8.3871,25.80645,48.3871,73.54839,91.6129,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Design and technology,Total D&T,9,28,29,40,18,10,0,0,134,37,66,106,124,134,6.71642,20.89552,21.64179,29.85075,13.43284,7.46269,27.61194,49.25373,79.10448,92.53731,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Arts,Film Studies,3,6,21,16,7,2,0,0,55,9,30,46,53,55,5.45455,10.90909,38.18182,29.09091,12.72727,3.63636,16.36364,54.54545,83.63636,96.36364,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,3,0,0,0,0,0,0,3,3,3,3,3,3,0,100,0,0,0,0,100,100,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Dutch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,12,31,51,52,18,3,2,0,169,43,94,146,164,167,7.10059,18.3432,30.17751,30.76923,10.65089,1.77515,25.44379,55.6213,86.39053,97.04142,98.81657
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,English,English language,20,92,155,141,59,10,0,0,477,112,267,408,467,477,4.19287,19.28721,32.49476,29.55975,12.36897,2.09644,23.48008,55.97484,85.53459,97.90356,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,1,1,0,0,0,0,0,0,2,2,2,2,2,2,50,50,0,0,0,0,100,100,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,43,83,154,130,68,16,5,0,499,126,280,410,478,494,8.61723,16.63327,30.86172,26.0521,13.62725,3.20641,25.2505,56.11222,82.16433,95.79158,98.998
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,20,48,85,76,26,11,2,0,268,68,153,229,255,266,7.46269,17.91045,31.71642,28.35821,9.70149,4.10448,25.37313,57.08955,85.44776,95.14925,99.25373
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,0,4,3,3,0,0,0,0,10,4,7,10,10,10,0,40,30,30,0,0,40,70,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Maths,Additional Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,9,24,26,37,18,10,0,0,124,33,59,96,114,124,7.25806,19.35484,20.96774,29.83871,14.51613,8.06452,26.6129,47.58065,77.41935,91.93548,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Arabic,0,2,0,3,1,0,0,0,6,2,2,5,6,6,0,33.33333,0,50,16.66667,0,33.33333,33.33333,83.33333,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,Textiles,2,3,11,11,2,1,0,0,30,5,16,27,29,30,6.66667,10,36.66667,36.66667,6.66667,3.33333,16.66667,53.33333,90,96.66667,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,3d Studies,0,1,0,2,3,1,0,0,7,1,1,3,6,7,0,14.28571,0,28.57143,42.85714,14.28571,14.28571,14.28571,42.85714,85.71429,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,2,2,7,8,4,2,0,0,25,4,11,19,23,25,8,8,28,32,16,8,16,44,76,92,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Polish,3,3,0,0,0,0,0,0,6,6,6,6,6,6,50,50,0,0,0,0,100,100,100,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,Total Art & Design,37,69,107,81,35,7,2,0,338,106,213,294,329,336,10.94675,20.4142,31.6568,23.9645,10.35503,2.07101,31.36095,63.01775,86.98225,97.33728,99.40828
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,Photography,8,21,38,26,14,3,0,0,110,29,67,93,107,110,7.27273,19.09091,34.54545,23.63636,12.72727,2.72727,26.36364,60.90909,84.54545,97.27273,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,6,9,14,7,4,0,0,0,40,15,29,36,40,40,15,22.5,35,17.5,10,0,37.5,72.5,90,100,100
2019/20,Leeds,E08000035,State-funded institutions,All state-funded schools and colleges,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
