date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Total,Total,Number of pupils,697,639,482,421,18,14,3,1,43,22,2,15,5,135,32,26
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Gender,Male,Number of pupils,295,263,180,155,7,5,1,1,18,14,2,9,3,69,15,17
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,50,91.7,64.6,52.1,8.3,4.2,NA,NA,4.2,10.4,NA,8.3,NA,16.7,4.2,4.2
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,650,91.7,69.5,61,2.2,1.8,NA,NA,6.3,2.6,NA,1.7,NA,19.6,4.6,3.7
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,50,45,30,25,5,NA,NA,NA,NA,5,NA,5,NA,10,NA,NA
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,650,595,450,395,15,10,NA,NA,40,15,NA,10,NA,125,30,25
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,SEN Provision,No identified SEN,Percentage,672,91.8,68.8,60.4,2.4,1.9,0.4,0,6,3.3,0.3,2.2,0.7,19.8,4.6,3.6
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Total,Total,Percentage,697,91.7,69.2,60.4,2.6,2,0.4,0.1,6.2,3.2,0.3,2.2,0.7,19.4,4.6,3.7
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,SEN Provision,Identified SEN,Percentage,25,88,80,60,8,4,0,4,12,0,0,0,0,8,4,8
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Gender,Male,Percentage,295,89.2,61,52.5,2.4,1.7,0.3,0.3,6.1,4.7,0.7,3.1,1,23.4,5.1,5.8
2020/21,E06000014,York,State-funded mainstream schools,Total,Total,Total,Gender,Female,Percentage,402,93.5,75.1,66.2,2.7,2.2,0.5,0,6.2,2,0,1.5,0.5,16.4,4.2,2.2
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,210,95,30,0,30,NA,NA,NA,5,15,0,5,10,50,105,15
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,415,62.2,16.7,0,13.8,3.1,NA,NA,2.9,18.6,0,6.8,11.9,26.9,26.4,11.4
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,625,350,101,0,86,15,59,12,15,90,0,31,59,159,213,62
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,415,255,70,0,55,15,NA,NA,10,75,0,30,50,110,110,45
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,210,43.9,15.1,0,13.7,0.9,NA,NA,1.4,6.1,0,1.4,4.7,22.6,49.1,7.1
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,230,130,38,0,32,6,21,5,6,31,0,13,18,61,81,19
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,395,220,63,0,54,9,38,7,9,59,0,18,41,98,132,43
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Percentage,625,56,16.2,0,13.8,2.4,9.4,1.9,2.4,14.4,0,5,9.4,25.4,34.1,9.9
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Percentage,395,55.7,15.9,0,13.7,2.3,9.6,1.8,2.3,14.9,0,4.6,10.4,24.8,33.4,10.9
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Percentage,230,56.5,16.5,0,13.9,2.6,9.1,2.2,2.6,13.5,0,5.7,7.8,26.5,35.2,8.3
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,155,100,40,NA,35,20,NA,NA,NA,20,0,15,5,45,50,5
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,535,73.8,23.4,0.4,22.6,15.9,NA,NA,0.4,16.6,0,11,5.6,33.8,20.2,6
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Number of pupils,691,495,163,3,157,105,49,3,3,107,0,73,34,225,158,38
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,535,395,125,NA,120,85,NA,NA,NA,90,0,60,30,180,110,30
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,155,64.1,24.4,0.6,23.1,12.8,NA,NA,0.6,11.5,0,9,2.6,28.2,32.1,3.8
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Number of pupils,264,179,74,3,69,49,19,1,2,24,0,17,7,81,73,12
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Number of pupils,427,316,89,0,88,56,30,2,1,83,0,56,27,144,85,26
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Percentage,691,71.6,23.6,0.4,22.7,15.2,7.1,0.4,0.4,15.5,0,10.6,4.9,32.6,22.9,5.5
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Percentage,427,74,20.8,0,20.6,13.1,7,0.5,0.2,19.4,0,13.1,6.3,33.7,19.9,6.1
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Percentage,264,67.8,28,1.1,26.1,18.6,7.2,0.4,0.8,9.1,0,6.4,2.7,30.7,27.7,4.5
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,300,245,155,100,60,50,10,NA,NA,20,5,10,5,65,50,10
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2460,83.5,54.5,40,13,11.8,1.2,0.1,1.5,4.3,0.5,2.5,1.3,24.8,8.3,8.1
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Number of pupils,2762,2300,1498,1082,379,338,38,3,37,125,16,73,36,677,253,209
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,2460,2055,1340,985,320,290,30,NA,35,105,15,60,30,610,205,200
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,300,81,52.3,32.7,19.3,16,3,0.3,0.3,6.7,1,4,1.7,22,16,3
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Number of pupils,1618,1347,951,720,209,190,18,1,22,54,3,32,19,342,151,120
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1144,953,547,362,170,148,20,2,15,71,13,41,17,335,102,89
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Percentage,2762,83.3,54.2,39.2,13.7,12.2,1.4,0.1,1.3,4.5,0.6,2.6,1.3,24.5,9.2,7.6
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Percentage,1144,83.3,47.8,31.6,14.9,12.9,1.7,0.2,1.3,6.2,1.1,3.6,1.5,29.3,8.9,7.8
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Percentage,1618,83.3,58.8,44.5,12.9,11.7,1.1,0.1,1.4,3.3,0.2,2,1.2,21.1,9.3,7.4
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,670,435,225,100,125,70,45,5,5,50,5,30,20,160,200,30
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3410,79.4,45,28.9,14.6,11.4,2.9,0.3,1.5,7.9,0.4,4.3,3.2,26.5,12.4,8.2
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Number of pupils,4078,3145,1762,1085,622,458,146,18,55,322,16,177,129,1061,624,309
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3410,2710,1535,985,500,390,100,10,50,270,15,150,110,905,420,280
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,670,65.3,34,14.8,18.4,10.5,6.9,1,0.7,7.6,0.4,4.3,2.8,23.7,30.2,4.5
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Number of pupils,2112,1656,1063,723,310,245,58,7,30,109,3,62,44,484,305,151
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Number of pupils,1966,1489,699,362,312,213,88,11,25,213,13,115,85,577,319,158
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Percentage,4078,77.1,43.2,26.6,15.3,11.2,3.6,0.4,1.3,7.9,0.4,4.3,3.2,26,15.3,7.6
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Percentage,1966,75.7,35.6,18.4,15.9,10.8,4.5,0.6,1.3,10.8,0.7,5.8,4.3,29.3,16.2,8
2020/21,E06000014,York,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Percentage,2112,78.4,50.3,34.2,14.7,11.6,2.7,0.3,1.4,5.2,0.1,2.9,2.1,22.9,14.4,7.1
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,524,222,123,0,121,21,61,39,2,26,0,15,11,73,221,81
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Number of pupils,713,318,162,0,160,32,75,53,2,57,0,16,41,99,293,102
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,829,386,216,0,214,36,101,77,2,61,0,18,43,109,336,107
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Percentage,829,46.6,26.1,0,25.8,4.3,12.2,9.3,0.2,7.4,0,2.2,5.2,13.1,40.5,12.9
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,490,250,130,0,130,15,55,55,NA,50,0,NA,NA,70,180,60
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,340,135,85,0,85,20,45,20,0,10,0,NA,NA,40,155,45
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Number of pupils,116,68,54,0,54,4,26,24,0,4,0,2,2,10,43,5
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,340,40.5,25.1,0,25.1,5.6,13.3,6.2,0,3.3,0,NA,NA,12.1,46.2,13.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,305,164,93,0,93,15,40,38,0,35,0,3,32,36,115,26
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Percentage,713,44.6,22.7,0,22.4,4.5,10.5,7.4,0.3,8,0,2.2,5.8,13.9,41.1,14.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,490,50.7,26.7,0,26.3,3.5,11.4,11.4,0.4,10.2,0,NA,NA,13.8,36.7,12.6
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Percentage,305,53.8,30.5,0,30.5,4.9,13.1,12.5,0,11.5,0,1,10.5,11.8,37.7,8.5
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Percentage,524,42.4,23.5,0,23.1,4,11.6,7.4,0.4,5,0,2.9,2.1,13.9,42.2,15.5
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Percentage,116,58.6,46.6,0,46.6,3.4,22.4,20.7,0,3.4,0,1.7,1.7,8.6,37.1,4.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Number of pupils,460,285,190,2,188,115,59,14,0,28,0,19,9,67,139,36
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Number of pupils,629,405,251,4,246,175,58,13,1,51,0,31,20,103,173,51
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Number of pupils,794,522,342,4,336,217,95,24,2,62,0,39,23,118,215,57
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Percentage,794,65.7,43.1,0.5,42.3,27.3,12,3,0.3,7.8,0,4.9,2.9,14.9,27.1,7.2
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,470,325,200,NA,195,130,55,15,NA,45,0,25,20,80,105,40
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,325,200,140,NA,140,90,40,10,0,20,0,15,5,40,110,20
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Number of pupils,165,117,91,0,90,42,37,11,1,11,0,8,3,15,42,6
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,325,60.9,43.4,0.6,42.8,27.4,12.3,3.1,0,5.8,0,4.6,1.2,11.7,33.5,5.5
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Number of pupils,334,237,152,2,148,102,36,10,2,34,0,20,14,51,76,21
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Percentage,629,64.4,39.9,0.6,39.1,27.8,9.2,2.1,0.2,8.1,0,4.9,3.2,16.4,27.5,8.1
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,470,69.1,42.9,0.4,42,27.3,11.7,3,0.4,9.2,0,5.1,4.1,17.1,22.6,8.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Percentage,334,71,45.5,0.6,44.3,30.5,10.8,3,0.6,10.2,0,6,4.2,15.3,22.8,6.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Percentage,460,62,41.3,0.4,40.9,25,12.8,3,0,6.1,0,4.1,2,14.6,30.2,7.8
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Percentage,165,70.9,55.2,0,54.5,25.5,22.4,6.7,0.6,6.7,0,4.8,1.8,9.1,25.5,3.6
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Number of pupils,372,302,245,187,57,45,9,3,1,13,2,5,6,44,53,17
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Number of pupils,575,467,374,266,106,98,4,4,2,23,2,11,10,70,84,24
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Number of pupils,677,553,448,309,136,121,11,4,3,24,2,12,10,81,98,26
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Percentage,677,81.7,66.2,45.6,20.1,17.9,1.6,0.6,0.4,3.5,0.3,1.8,1.5,12,14.5,3.8
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,425,360,280,190,85,75,10,5,NA,20,NA,NA,NA,60,50,15
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,250,195,170,115,50,45,5,NA,NA,5,NA,NA,NA,20,45,10
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Number of pupils,102,86,74,43,30,23,7,0,1,1,0,1,0,11,14,2
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,250,77.4,67.1,46.4,20.2,18.7,1.2,0.4,0.4,2.4,NA,NA,NA,7.9,18.7,4
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Number of pupils,305,251,203,122,79,76,2,1,2,11,0,7,4,37,45,9
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Percentage,575,81.2,65,46.3,18.4,17,0.7,0.7,0.3,4,0.3,1.9,1.7,12.2,14.6,4.2
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,425,84.2,65.6,45.2,20,17.4,1.9,0.7,0.5,4.2,NA,NA,NA,14.4,12,3.8
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Percentage,305,82.3,66.6,40,25.9,24.9,0.7,0.3,0.7,3.6,0,2.3,1.3,12.1,14.8,3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Percentage,372,81.2,65.9,50.3,15.3,12.1,2.4,0.8,0.3,3.5,0.5,1.3,1.6,11.8,14.2,4.6
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Percentage,102,84.3,72.5,42.2,29.4,22.5,6.9,0,1,1,0,1,0,10.8,13.7,2
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Number of pupils,1356,809,558,189,366,181,129,56,3,67,2,39,26,184,413,134
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Number of pupils,1917,1190,787,270,512,305,137,70,5,131,2,58,71,272,550,177
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Total,Total,Number of pupils,2300,1461,1006,313,686,374,207,105,7,147,2,69,76,308,649,190
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Total,Total,Percentage,2300,63.5,43.7,13.6,29.8,16.3,9,4.6,0.3,6.4,0.1,3,3.3,13.4,28.2,8.3
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,1385,930,610,195,410,220,120,75,5,110,NA,NA,60,210,335,115
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,915,530,395,120,275,155,90,30,NA,35,NA,NA,15,100,310,75
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Number of pupils,383,271,219,43,174,69,70,35,2,16,0,11,5,36,99,13
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,915,57.9,43.2,13,30.1,16.9,9.6,3.5,0.1,3.9,NA,NA,1.6,10.8,34.1,8
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Number of pupils,944,652,448,124,320,193,78,49,4,80,0,30,50,124,236,56
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Percentage,1917,62.1,41.1,14.1,26.7,15.9,7.1,3.7,0.3,6.8,0.1,3,3.7,14.2,28.7,9.2
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,1385,67.2,44.1,14,29.7,15.8,8.6,5.3,0.4,8,NA,NA,4.4,15.1,24.3,8.4
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Percentage,944,69.1,47.5,13.1,33.9,20.4,8.3,5.2,0.4,8.5,0,3.2,5.3,13.1,25,5.9
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Percentage,1356,59.7,41.2,13.9,27,13.3,9.5,4.1,0.2,4.9,0.1,2.9,1.9,13.6,30.5,9.9
2020/21,E08000032,Bradford,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Percentage,383,70.8,57.2,11.2,45.4,18,18.3,9.1,0.5,4.2,0,2.9,1.3,9.4,25.8,3.4
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,40,30,15,0,5,NA,NA,NA,10,10,0,10,5,5,NA,5
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,Identified SEN,Number of pupils,8,7,7,0,6,1,4,1,1,0,0,0,0,0,1,0
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Number of pupils,65,48,21,0,10,1,7,2,11,17,0,11,6,10,6,11
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Percentage,65,73.8,32.3,0,15.4,1.5,10.8,3.1,16.9,26.2,0,16.9,9.2,15.4,9.2,16.9
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Number of pupils,29,23,7,0,2,0,2,0,5,12,0,8,4,4,2,4
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Number of pupils,35,25,14,0,8,1,5,2,6,5,0,3,2,6,4,6
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,25,15,5,0,5,NA,NA,NA,NA,5,0,5,5,5,5,5
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Number of pupils,57,41,14,0,4,0,3,1,10,17,0,11,6,10,5,11
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Percentage,35,71.4,40,0,22.9,2.9,14.3,5.7,17.1,14.3,0,8.6,5.7,17.1,11.4,17.1
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,Identified SEN,Percentage,8,87.5,87.5,0,75,12.5,50,12.5,12.5,0,0,0,0,0,12.5,0
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,40,82.1,38.5,0,12.8,NA,NA,NA,25.6,28.2,0,20.5,7.7,15.4,5.1,12.8
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,25,61.5,23.1,0,19.2,NA,NA,NA,3.8,23.1,0,11.5,11.5,15.4,15.4,23.1
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Percentage,29,79.3,24.1,0,6.9,0,6.9,0,17.2,41.4,0,27.6,13.8,13.8,6.9,13.8
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Percentage,57,71.9,24.6,0,7,0,5.3,1.8,17.5,29.8,0,19.3,10.5,17.5,8.8,19.3
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,55,45,20,0,10,NA,5,NA,10,10,0,5,10,10,5,10
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,Identified SEN,Number of pupils,4,2,2,0,1,0,1,0,1,0,0,0,0,0,1,1
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Number of pupils,122,81,44,0,20,3,8,9,24,17,0,4,13,20,25,16
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Percentage,122,66.4,36.1,0,16.4,2.5,6.6,7.4,19.7,13.9,0,3.3,10.7,16.4,20.5,13.1
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Number of pupils,55,33,18,0,7,0,3,4,11,7,0,3,4,8,12,10
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Number of pupils,67,48,26,0,13,3,5,5,13,10,0,1,9,12,13,6
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,65,40,25,0,10,NA,5,NA,15,5,0,NA,5,10,20,10
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Number of pupils,118,79,42,0,19,3,7,9,23,17,0,4,13,20,24,15
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Percentage,67,71.6,38.8,0,19.4,4.5,7.5,7.5,19.4,14.9,0,1.5,13.4,17.9,19.4,9
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,Identified SEN,Percentage,4,50,50,0,25,0,25,0,25,0,0,0,0,0,25,25
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,55,75.4,33.3,0,17.5,NA,5.3,NA,15.8,21.1,0,5.3,15.8,21.1,10.5,14
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,65,58.5,38.5,0,15.4,NA,7.7,NA,23.1,7.7,0,1.5,6.2,12.3,29.2,12.3
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Percentage,55,60,32.7,0,12.7,0,5.5,7.3,20,12.7,0,5.5,7.3,14.5,21.8,18.2
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Percentage,118,66.9,35.6,0,16.1,2.5,5.9,7.6,19.5,14.4,0,3.4,11,16.9,20.3,12.7
2020/21,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,1645,1455,1240,1140,65,55,NA,NA,35,55,15,30,10,160,135,55
