date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Number of pupils,18,15,3,0,1,1,0,0,2,8,0,4,4,4,1,2
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,25,20,NA,0,NA,NA,0,0,NA,NA,0,NA,5,5,NA,5
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Percentage,14,57.1,14.3,0,0,0,0,0,14.3,28.6,0,14.3,14.3,14.3,21.4,21.4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Number of pupils,14,8,2,0,0,0,0,0,2,4,0,2,2,2,3,3
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Percentage,32,71.9,15.6,0,3.1,3.1,0,0,12.5,37.5,0,18.8,18.8,18.8,12.5,15.6
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,5,71.4,NA,0,NA,NA,0,0,NA,NA,0,NA,14.3,28.6,28.6,0
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Percentage,18,83.3,16.7,0,5.6,5.6,0,0,11.1,44.4,0,22.2,22.2,22.2,5.6,11.1
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Number of pupils,18,10,2,0,0,0,0,0,2,3,0,1,2,5,5,3
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Number of pupils,17,10,2,0,0,0,0,0,2,3,0,1,2,5,4,3
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,Identified SEN,Number of pupils,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,15,56.3,NA,0,0,0,0,0,NA,NA,0,NA,12.5,31.3,31.3,12.5
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Percentage,18,55.6,11.1,0,0,0,0,0,11.1,16.7,0,5.6,11.1,27.8,27.8,16.7
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Number of pupils,13,7,2,0,0,0,0,0,2,2,0,1,1,3,4,2
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,Identified SEN,Percentage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,15,10,NA,0,0,0,0,0,NA,NA,0,NA,NA,5,5,NA
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Percentage,5,60,0,0,0,0,0,0,0,20,0,0,20,40,20,20
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Number of pupils,5,3,0,0,0,0,0,0,0,1,0,0,1,2,1,1
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Percentage,17,58.8,11.8,0,0,0,0,0,11.8,17.6,0,5.9,11.8,29.4,23.5,17.6
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,NA,50,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,50
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Percentage,13,53.8,15.4,0,0,0,0,0,15.4,15.4,0,7.7,7.7,23.1,30.8,15.4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Total,Total,Number of pupils,721,612,487,449,13,10,3,0,25,30,8,11,11,95,80,29
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,No identified SEN,Number of pupils,693,589,468,432,12,10,2,0,24,28,6,11,11,93,76,28
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,Identified SEN,Number of pupils,28,23,19,17,1,0,1,0,1,2,2,0,0,2,4,1
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,595,85.9,67.8,63,NA,NA,NA,0,NA,4.5,NA,NA,1.7,13.6,10.1,4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,125,100,80,75,NA,NA,NA,0,NA,5,NA,NA,NA,15,20,5
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Total,Total,Percentage,721,84.9,67.5,62.3,1.8,1.4,0.4,0,3.5,4.2,1.1,1.5,1.5,13.2,11.1,4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Female,Number of pupils,413,356,287,261,8,7,1,0,18,17,5,5,7,52,39,18
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,Identified SEN,Percentage,28,82.1,67.9,60.7,3.6,0,3.6,0,3.6,7.1,7.1,0,0,7.1,14.3,3.6
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,595,515,405,375,NA,NA,NA,0,NA,25,NA,NA,10,80,60,25
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Male,Percentage,308,83.1,64.9,61,1.6,1,0.6,0,2.3,4.2,1,1.9,1.3,14,13.3,3.6
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Male,Number of pupils,308,256,200,188,5,3,2,0,7,13,3,6,4,43,41,11
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,No identified SEN,Percentage,693,85,67.5,62.3,1.7,1.4,0.3,0,3.5,4,0.9,1.6,1.6,13.4,11,4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,125,79.8,66.1,58.9,NA,NA,NA,0,NA,2.4,NA,NA,0.8,11.3,16.1,4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Female,Percentage,413,86.2,69.5,63.2,1.9,1.7,0.2,0,4.4,4.1,1.2,1.2,1.7,12.6,9.4,4.4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Total,Total,Number of pupils,771,645,494,449,14,11,3,0,31,45,8,18,19,106,89,37
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,No identified SEN,Number of pupils,742,622,475,432,13,11,2,0,30,43,6,18,19,104,84,36
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,Identified SEN,Number of pupils,29,23,19,17,1,0,1,0,1,2,2,0,0,2,5,1
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,640,84.6,64.1,58.9,1.7,1.4,0.3,0,3.4,6.4,1.1,2.7,2.7,14.1,10.5,4.9
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,135,105,85,75,5,NA,NA,0,10,5,NA,NA,NA,15,20,5
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Total,Total,Percentage,771,83.7,64.1,58.2,1.8,1.4,0.4,0,4,5.8,1,2.3,2.5,13.7,11.5,4.8
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Female,Number of pupils,444,378,292,261,9,8,1,0,22,27,5,10,12,59,44,22
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,Identified SEN,Percentage,29,79.3,65.5,58.6,3.4,0,3.4,0,3.4,6.9,6.9,0,0,6.9,17.2,3.4
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,640,540,410,375,10,10,NA,0,20,40,5,15,15,90,65,30
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Male,Percentage,327,81.7,61.8,57.5,1.5,0.9,0.6,0,2.8,5.5,0.9,2.4,2.1,14.4,13.8,4.6
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Male,Number of pupils,327,267,202,188,5,3,2,0,9,18,3,8,7,47,45,15
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,No identified SEN,Percentage,742,83.8,64,58.2,1.8,1.5,0.3,0,4,5.8,0.8,2.4,2.6,14,11.3,4.9
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,135,78.9,63.9,54.9,2.3,1.5,0.8,0,6.8,3,0.8,0.8,1.5,12,16.5,4.5
2020/21,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Female,Percentage,444,85.1,65.8,58.8,2,1.8,0.2,0,5,6.1,1.1,2.3,2.7,13.3,9.9,5
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,260,145,80,0,75,10,45,20,5,20,0,NA,NA,45,95,20
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,425,270,130,0,110,25,55,30,15,70,0,NA,NA,75,115,35
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Percentage,683,60.9,30.2,0,27.2,5.6,14.3,7.3,2.9,13,0,5.9,7.2,17.7,30.5,8.6
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,260,55.8,30,0,28.5,4.2,16.9,7.3,1.5,8.1,0,NA,NA,17.7,35.8,8.5
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,233,145,67,0,52,12,27,13,15,35,0,13,22,43,72,16
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,450,271,139,0,134,26,71,37,5,54,0,27,27,78,136,43
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Percentage,233,62.2,28.8,0,22.3,5.2,11.6,5.6,6.4,15,0,5.6,9.4,18.5,30.9,6.9
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,683,416,206,0,186,38,98,50,20,89,0,40,49,121,208,59
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,425,64.1,30.3,0,26.5,6.4,12.8,7.3,3.8,16.1,0,NA,NA,17.7,27.2,8.7
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Percentage,450,60.2,30.9,0,29.8,5.8,15.8,8.2,1.1,12,0,6,6,17.3,30.2,9.6
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,325,230,170,NA,160,85,75,NA,10,20,NA,NA,NA,40,85,10
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,495,385,240,5,220,120,90,10,20,60,NA,NA,NA,85,90,20
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Percentage,820,75,50.2,0.5,46.2,25,19.9,1.3,3.5,9.6,0.1,6,3.5,15.1,21.7,3.3
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,325,70.9,52.6,0.3,49.5,26.3,22.9,0.3,2.8,5.6,NA,NA,NA,12.7,26.6,2.5
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Number of pupils,387,289,209,4,187,103,83,1,18,28,0,16,12,52,93,5
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Number of pupils,433,326,203,0,192,102,80,10,11,51,1,33,17,72,85,22
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Percentage,387,74.7,54,1,48.3,26.6,21.4,0.3,4.7,7.2,0,4.1,3.1,13.4,24,1.3
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Number of pupils,820,615,412,4,379,205,163,11,29,79,1,49,29,124,178,27
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,495,77.7,48.7,0.6,44.1,24.1,17.9,2,4,12.3,NA,NA,NA,16.7,18.5,3.8
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Percentage,433,75.3,46.9,0,44.3,23.6,18.5,2.3,2.5,11.8,0.2,7.6,3.9,16.6,19.6,5.1
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,630,495,395,325,45,35,10,NA,25,20,NA,10,NA,85,115,20
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3020,2625,2020,1840,85,60,20,NA,95,145,NA,65,NA,460,285,110
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Percentage,3651,85.4,66.1,59.2,3.5,2.6,0.8,0.1,3.4,4.4,1.1,2.1,1.2,14.9,11,3.6
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,630,78.5,62.3,51.1,7,5.4,1.4,0.2,4.3,2.8,NA,1.4,NA,13.3,18.2,3.3
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Number of pupils,2069,1811,1430,1281,74,56,17,1,75,83,18,39,26,298,199,59
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1582,1308,984,882,53,38,13,2,49,78,23,36,19,246,202,72
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Percentage,2069,87.5,69.1,61.9,3.6,2.7,0.8,NA,3.6,4,0.9,1.9,1.3,14.4,9.6,2.9
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Number of pupils,3651,3119,2414,2163,127,94,30,3,124,161,41,75,45,544,401,131
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3020,86.9,66.9,60.9,2.7,2,0.7,0.1,3.2,4.7,NA,2.2,NA,15.2,9.5,3.6
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Percentage,1582,82.7,62.2,55.8,3.4,2.4,0.8,0.1,3.1,4.9,1.5,2.3,1.2,15.5,12.8,4.6
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,1215,870,640,325,280,130,125,20,40,55,NA,25,30,170,295,50
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3940,3280,2390,1845,415,205,165,45,135,270,40,140,95,620,495,165
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Percentage,5154,80.5,58.8,42,13.4,6.5,5.6,1.2,3.4,6.4,0.8,3.2,2.4,15.3,15.3,4.2
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,1215,71.6,52.8,26.7,22.9,10.7,10.5,1.7,3.3,4.7,0.2,2.1,2.4,14.1,24.2,4.2
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Number of pupils,2689,2245,1706,1285,313,171,127,15,108,146,18,68,60,393,364,80
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Number of pupils,2465,1905,1326,882,379,166,164,49,65,183,24,96,63,396,423,137
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Percentage,2689,83.5,63.4,47.8,11.6,6.4,4.7,0.6,4,5.4,0.7,2.5,2.2,14.6,13.5,3
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Number of pupils,5154,4150,3032,2167,692,337,291,64,173,329,42,164,123,789,787,217
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3940,83.3,60.7,46.8,10.5,5.3,4.2,1.1,3.4,6.9,1,3.5,2.4,15.7,12.5,4.2
2020/21,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Percentage,2465,77.3,53.8,35.8,15.4,6.7,6.7,2,2.6,7.4,1,3.9,2.6,16.1,17.2,5.6
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,400,185,80,0,75,5,55,15,5,35,0,15,20,75,165,45
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,635,390,155,0,140,15,70,55,10,100,0,60,40,135,175,70
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Number of pupils,832,439,142,0,131,15,60,56,11,104,0,58,46,193,288,105
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Number of pupils,200,138,89,0,85,5,64,16,4,31,0,17,14,18,51,11
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,1032,577,231,0,216,20,124,72,15,135,0,75,60,211,339,116
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,693,408,168,0,159,15,94,50,9,103,0,63,40,137,204,81
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,400,47,19.6,0,18.6,1.3,13.3,4,1,8.5,0,3.5,5,18.8,41.5,11.6
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,635,61.5,24.1,0,22.4,2.4,11.2,8.8,1.7,15.9,0,9.6,6.3,21.5,27.4,11
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Percentage,832,52.8,17.1,0,15.7,1.8,7.2,6.7,1.3,12.5,0,7,5.5,23.2,34.6,12.6
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Percentage,200,69,44.5,0,42.5,2.5,32,8,2,15.5,0,8.5,7,9,25.5,5.5
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,339,169,63,0,57,5,30,22,6,32,0,12,20,74,135,35
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Percentage,1032,55.9,22.4,0,20.9,1.9,12,7,1.5,13.1,0,7.3,5.8,20.4,32.8,11.2
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Percentage,339,49.9,18.6,0,16.8,1.5,8.8,6.5,1.8,9.4,0,3.5,5.9,21.8,39.8,10.3
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Percentage,693,58.9,24.2,0,22.9,2.2,13.6,7.2,1.3,14.9,0,9.1,5.8,19.8,29.4,11.7
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,695,400,250,5,235,100,120,15,15,45,0,20,20,105,245,50
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,930,685,375,10,340,170,160,10,25,120,NA,70,45,190,190,55
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Number of pupils,1299,854,476,13,436,221,202,13,27,133,2,71,60,245,360,85
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Number of pupils,326,232,153,3,140,48,79,13,10,29,0,21,8,50,77,17
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Number of pupils,1625,1086,629,16,576,269,281,26,37,162,2,92,68,295,437,102
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Number of pupils,880,589,329,7,308,164,129,15,14,101,1,66,34,159,223,68
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,695,57.8,36.2,0.6,33.6,14.5,17.1,2,2,6.3,0,3.2,3.2,15.2,35.2,7
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,930,73.6,40.6,1.3,36.8,18.1,17.4,1.3,2.5,12.7,0.2,7.5,5,20.3,20.7,5.7
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Percentage,1299,65.7,36.6,1,33.6,17,15.6,1,2.1,10.2,0.2,5.5,4.6,18.9,27.7,6.5
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Percentage,326,71.2,46.9,0.9,42.9,14.7,24.2,4,3.1,8.9,0,6.4,2.5,15.3,23.6,5.2
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Number of pupils,744,496,299,9,267,104,152,11,23,61,1,26,34,136,214,34
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Percentage,1625,66.8,38.7,1,35.4,16.6,17.3,1.6,2.3,10,0.1,5.7,4.2,18.2,26.9,6.3
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Percentage,744,66.7,40.2,1.2,35.9,14,20.4,1.5,3.1,8.2,0.1,3.5,4.6,18.3,28.8,4.6
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Percentage,880,66.9,37.4,0.8,35,18.6,14.7,1.7,1.6,11.5,0.1,7.5,3.9,18.1,25.3,7.7
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,655,525,425,315,105,95,10,5,5,15,NA,10,5,80,110,20
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,1730,1480,1040,795,225,195,25,5,20,135,50,65,20,305,190,60
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Number of pupils,1992,1684,1223,916,286,252,28,6,21,125,45,59,21,336,243,65
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Number of pupils,390,318,241,193,44,38,4,2,4,24,6,15,3,53,57,15
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Number of pupils,2382,2002,1464,1109,330,290,32,8,25,149,51,74,24,389,300,80
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1129,930,636,480,144,131,10,3,12,92,40,43,9,202,155,44
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,655,80,65.1,48.2,16.1,14.4,1.2,0.5,0.9,2.3,0.2,1.7,0.5,12.5,17,3.1
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,1730,85.6,60.1,45.9,13,11.3,1.4,0.3,1.1,7.8,2.9,3.6,1.2,17.8,10.9,3.5
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Percentage,1992,84.5,61.4,46,14.4,12.7,1.4,0.3,1.1,6.3,2.3,3,1.1,16.9,12.2,3.3
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Percentage,390,81.5,61.8,49.5,11.3,9.7,1,0.5,1,6.2,1.5,3.8,0.8,13.6,14.6,3.8
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Number of pupils,1253,1072,828,629,186,159,22,5,13,57,11,31,15,187,145,36
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Percentage,2382,84,61.5,46.6,13.9,12.2,1.3,0.3,1,6.3,2.1,3.1,1,16.3,12.6,3.4
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Percentage,1253,85.6,66.1,50.2,14.8,12.7,1.8,0.4,1,4.5,0.9,2.5,1.2,14.9,11.6,2.9
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Percentage,1129,82.4,56.3,42.5,12.8,11.6,0.9,0.3,1.1,8.1,3.5,3.8,0.8,17.9,13.7,3.9
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,1750,1110,755,320,415,200,180,35,25,95,NA,45,45,265,520,115
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3290,2555,1570,805,710,380,255,75,55,355,50,195,105,630,555,185
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Number of pupils,4123,2977,1841,929,853,488,290,75,59,362,47,188,127,774,891,255
2020/21,E08000035,Leeds,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Number of pupils,916,688,483,196,269,91,147,31,18,84,6,53,25,121,185,43
